angry,disgust,fear,happy,neutral,sad,suprise
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67391683.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_97724222.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_947835.jpg,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67398183.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_97730202.jpg,C:\Users\saikr\Desktop\data\train\sad\Training_951355.jpg,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67405092.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_97774972.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67409409.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_97808527.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67417746.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_97816053.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67425786.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_97816945.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67435739.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_97840129.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67462564.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_97843698.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67466210.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_97875980.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67491344.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_97876144.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67511608.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_97880710.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67528714.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_97881763.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67531376.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_97904226.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67550624.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_97904386.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67551772.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_97921418.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67558216.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_97975245.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67563159.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_97983458.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67578770.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_97992548.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67626163.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98013147.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67672601.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98084650.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67714827.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98086491.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67722208.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98144439.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67724672.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98224339.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67733378.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98229628.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67743676.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98303231.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67747009.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98325157.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67760130.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98327449.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67776627.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98336376.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67778701.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98372437.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67781851.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98403118.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67793672.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98425931.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67811617.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98426162.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67819810.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98462092.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67827757.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98470246.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67844917.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98470407.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67850923.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98483281.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67857660.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98483459.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67873721.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98500958.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67909557.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98523342.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67915618.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98527754.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67918876.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98532283.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67924538.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98537713.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67950657.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98586357.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67952907.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98626196.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67958059.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98631668.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67967157.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98644350.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_67994381.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98667765.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68019337.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98674285.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68019776.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98777660.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68029068.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98793745.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68031057.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98813030.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68062822.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98815189.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68071536.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98825329.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68073745.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98826048.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68102525.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98838891.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68111950.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98844918.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68121684.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98871196.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68121933.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98881815.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68128508.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98897485.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68130119.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98900042.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68139533.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98903134.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68142837.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98911837.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68146428.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98951388.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68147604.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98951914.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68154492.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98958507.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68158695.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98971826.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68225978.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98985854.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68236317.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99010157.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68244541.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99019653.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68271638.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99020827.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68359382.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99021192.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68367519.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99088484.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68369504.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99088787.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68370053.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99095324.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68402814.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99108537.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68411651.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99123877.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68417655.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99139714.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68465593.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99170268.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68470826.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99266316.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68475998.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99270563.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68479926.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99290709.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68546508.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99304553.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68554326.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99312377.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68569257.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99334821.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68594290.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99339110.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68601976.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99369006.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68618241.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99379678.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68624626.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99396766.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68630514.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99435068.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68631160.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99503815.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68631458.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99504759.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68645651.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99569677.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68670080.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99581423.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68674944.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99607044.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68692909.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99653264.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68705570.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99672252.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68708594.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99691598.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68737391.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99746769.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68738260.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99760416.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68742777.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99766691.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68788841.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99768823.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68796397.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99837913.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68838357.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99840794.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68850738.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99862686.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68873990.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99878414.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68884778.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99889904.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68886569.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99911509.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68917590.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99917717.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68921788.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99959472.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68928178.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99968496.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68929747.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_99969020.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68929894.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_65667.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68951966.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_68386.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68963588.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_98123.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68978964.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_140408.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68981318.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_147934.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68981670.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_156494.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_68989223.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_199533.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69002060.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_221103.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69040593.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_222237.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69054871.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_242815.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69059682.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_245243.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69081475.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_258661.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69085132.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_261590.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69090776.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_269688.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69095147.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_336053.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69103613.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_354740.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69130885.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_402532.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69132371.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_431269.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69140585.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_458210.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69141798.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_476565.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69150506.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_477915.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69151239.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_503684.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69180630.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_503990.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69185476.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_506670.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69193083.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_531833.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69215553.jpg,C:\Users\saikr\Desktop\data\train\neutral\Training_598403.jpg,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69219360.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69242765.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69273171.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69275593.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69283614.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69287926.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69323693.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69337860.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69342045.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69361181.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69376155.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69391929.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69419075.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69435045.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69436045.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69436958.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69441781.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69445827.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69453710.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69520106.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69525234.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69527633.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69547177.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69582876.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69583308.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69595742.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69596603.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69655109.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69689440.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69693620.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69702675.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69710806.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69728969.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69745664.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69751087.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69758941.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69768838.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69801811.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69816268.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69818732.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69831712.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69853347.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69857378.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69874790.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69896351.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69898122.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69909616.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69910080.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69917562.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69950748.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69957249.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69975811.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69992627.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_69994910.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70018552.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70050931.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70055728.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70082941.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70095177.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70100875.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70108108.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70108743.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70187703.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70191322.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70204366.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70237226.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70240309.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70256694.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70260001.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70273171.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70286012.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70286321.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70292019.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70298560.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70299719.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70322315.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70323922.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70326186.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70341096.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70367643.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70380471.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70422651.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70430077.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70433018.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70444053.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70465721.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70472149.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70489037.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70491156.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70499253.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70508914.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70514959.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70519606.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70538278.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70551408.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70578950.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70579108.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70610255.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70672543.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70674445.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70706185.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70708928.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70717358.jpg,,,
,,,C:\Users\saikr\Desktop\data\train\happy\Training_70781803.jpg,,,
